trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10
187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383
187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383,187828.82571721383
136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298
136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298,136431.51660535298
135349.7967255156,135349.7967255156,135349.7967255156,135349.7967255156,135349.7967255156,135349.7967255156,135349.7967255156,135349.7967255156,135349.7967255156,135349.7967255156
118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725
118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725,118855.52361197725
116190.74846858242,116190.74846858242,116190.74846858242,116190.74846858242,116190.74846858242,116190.74846858242,116190.74846858242,116190.74846858242,116190.74846858242,116190.74846858242
110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504
110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504
110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504
110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504
110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504
110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504,110397.3959521504
106269.75151693872,106269.75151693872,106269.75151693872,106269.75151693872,106269.75151693872,106269.75151693872,106269.75151693872,106269.75151693872,106269.75151693872,106269.75151693872
97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432
97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432,97220.56039349432
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167,84042.11153399167
80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445
80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445
80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445,80305.10930986445
66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933
66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933
66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933
66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933,66730.66802996933
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586,62915.140782273586
45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065
45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065,45410.16935763065
43567.56414220482,43567.56414220482,43567.56414220482,43567.56414220482,43567.56414220482,43567.56414220482,43567.56414220482,43567.56414220482,43567.56414220482,43567.56414220482
43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495
43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495
43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495,43492.92842827495
42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247
42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247,42691.10095990247
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578,41162.57665433578
40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844
40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844
40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844
40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844
40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844
40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844
40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844,40584.0815155844
40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881
40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881
40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881
40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881
40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881,40104.03799247881
39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245
39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245
39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245
39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245
39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245,39953.35509183245
34960.27330349829,34960.27330349829,34960.27330349829,34960.27330349829,34960.27330349829,34960.27330349829,34960.27330349829,34960.27330349829,34960.27330349829,34960.27330349829
