trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10
59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46
59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46
59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46
59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46,59330549417146.46
305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525
305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525
305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525
305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525
305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525,305516938283.63525
260729544226.50534,260729544226.50534,260729544226.50534,260729544226.50534,260729544226.50534,260729544226.50534,260729544226.50534,260729544226.50534,260729544226.50534,260729544226.50534
43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654
43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654
43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654
43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654
43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654
43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654
43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654,43486962507.39654
34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832
34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832,34112176369.610832
1029773697.7304174,1029773697.7304174,1029773697.7304174,1029773697.7304174,1029773697.7304174,1029773697.7304174,1029773697.7304174,1029773697.7304174,1029773697.7304174,1029773697.7304174
322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305
322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305
322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305,322425332.3952305
129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828
129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828
129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828
129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828,129143027.90101828
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824,18109287.098379824
832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658
832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658
832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658,832675.7366691658
