F1: Shifted and Rotated Bent Cigar,F2: Shifted and Rotated Zakharov Function,F3: Shifted and Rotated Rosenbrock’s Function,F4: Shifted and Rotated Rastrigin’s Function,F5: Shifted and Rotated Schaffer’s F7 Function,F6: Shifted and Rotated Lunacek Bi-Rastrigin’s Function,F7: Shifted and Rotated Non-Continuous Rastrigin’s Function,F8: Shifted and Rotated Levy Function,F9: Shifted and Rotated Schwefel’s Function,F10: Hybrid Function 1,F11: Hybrid Function 2,F12: Hybrid Function 3,F13: Hybrid Function 4,F14: Hybrid Function 5,F15: Hybrid Function 6,F16: Hybrid Function 7,F17: Hybrid Function 8,F18: Hybrid Function 9,F19: Hybrid Function 10,F20: Composition Function 1
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
32153.239530083887,158.18203296765432,31.82271510804071,212.2360165384185,0.0005817200378350089,15513.693902232173,1.7003782379239105,1.034201311262168,4144.416113652089,16333.79344472898,395336.1093865826,21501.72565421524,20095.87158718647,49576.46807850642,290.08241693885134,9355.071432849309,12025.662901979713,70601.31552853562,88.28736921699334,108.3831400474496
