F1: Shifted and Rotated Bent Cigar,F2: Shifted and Rotated Zakharov Function,F3: Shifted and Rotated Rosenbrock’s Function,F4: Shifted and Rotated Rastrigin’s Function,F5: Shifted and Rotated Schaffer’s F7 Function,F6: Shifted and Rotated Lunacek Bi-Rastrigin’s Function,F7: Shifted and Rotated Non-Continuous Rastrigin’s Function,F8: Shifted and Rotated Levy Function,F9: Shifted and Rotated Schwefel’s Function,F10: Hybrid Function 1,F11: Hybrid Function 2,F12: Hybrid Function 3,F13: Hybrid Function 4,F14: Hybrid Function 5,F15: Hybrid Function 6,F16: Hybrid Function 7,F17: Hybrid Function 8,F18: Hybrid Function 9,F19: Hybrid Function 10,F20: Composition Function 1
2442020377.166978,13500.891280561667,291.90773558109885,4746.265788785805,0.010767798180741068,29126.38329282922,1.2061523920035253,14.681443017145272,5758.6810294444795,172343.8236784003,284252692.17915964,168934493.03020927,966346.1480263376,34151831.109090805,984920.0526508122,137589.09036885024,166141.0788716205,31761933.26007513,1179.8062015933303,2438.4577175662184
3092274221.959479,10048.555334811987,330.8251843145237,5002.809278000072,0.021026390335258136,25309.978649490717,2.736420279135966,5.938846053326418,6948.389535069695,264122.9528718502,192142563.68198258,109063702.39371702,573699.7692868512,13755540.388864249,423795.9401309986,200405.38058633253,248037.71499506023,76157283.80542062,986.3921690006381,3360.726081014087
3778587480.424607,11142.06848722903,343.04009940329865,4966.578649526298,0.010737917028131769,29632.387393136043,2.2965558705509164,7.429378172101334,7102.822413579086,185150.78004330906,383052897.7072564,16552646.34434518,1664423.4560947302,1007752.6670664146,56787.31915257358,373202.81599732325,191926.21122338282,347140094.32918453,1975.3813586817864,2221.900055698139
2572480072.240145,11096.65753238389,306.94686198239646,4755.059798585828,0.01391449981189885,36843.36677901732,2.1647067789004075,2.684592069481082,6981.736642448549,326085.75065170263,182059251.4159817,125427584.21026118,521865.53903108044,58382429.37126911,637701.8204270959,511537.35771787586,701599.3199569692,119974694.19724244,2188.7904426684654,3987.1994627683284
3847180267.156313,11857.684910679918,300.80527085197497,5275.040002536831,0.019210378982733103,31624.866675320412,1.0443830760663115,6.282876181896538,5824.013368498546,234919.49034543958,674295737.9967601,130028295.05013584,228627.4427453815,10914678.910741072,954369.7984811222,39991.07545766521,192497.93890854303,486261260.1475634,2141.6851845235315,3134.7797188945165
4764265195.022689,6705.027221471059,309.9541853927724,4801.4691217979325,0.008778066607150069,16808.014759873313,0.4812420027534807,5.181619006163802,6402.500328676875,205727.26170300698,304332734.47037745,97660983.57377325,487978.0089922552,57368336.51599362,511560.48272293486,327474.253914051,122059.15898119193,36226421.283212066,1614.3225842073591,3213.2887129128526
4207399351.8052254,8248.520836312204,400.506276827751,5401.842657631796,0.01721461515946031,29427.92432167862,3.0672455675097408,5.643375900145465,7083.610740165018,83028.81828155505,241030530.33244333,118062630.09063871,2468161.4102708222,68874928.45855854,5205820.985277192,351642.8155298558,81931.54094736329,36119722.52205165,1009.7431007790063,3848.931848911554
3470032064.648304,7420.029574291645,755.4894739883875,4570.432562413411,0.02134590990102047,39373.20842694435,3.130709447640296,6.969483248219497,6872.572897427902,162270.46570912248,354367722.4356799,343024613.01270753,342756.6475039396,12283028.17467023,3322201.464805837,961822.1112252845,189400.82589258518,657121267.3077431,1505.9352562665215,4029.391100533131
2679007622.914406,7512.056565188854,211.45302342714407,5836.882557236479,0.009672623831249456,29430.150453526447,2.143148994835238,4.880054980995652,7495.9925472211335,223517.395520445,262606161.47479022,45341310.00072689,366614.5260335566,24810380.46777074,5514665.161697214,26791.10246099862,249789.52161222574,796600852.3308098,1338.4180354163032,2158.7209838909293
3941750694.5596814,9183.656894920234,501.9816227506432,3213.793811469491,0.012173791568189558,41938.55342400466,1.0949207800236862,2.708489440216939,7009.421844392875,232772.68393011735,193098351.49420264,92586412.22817908,311689.2082296725,21255087.704982996,283133.62639414566,78729.4287468144,76272.84999135845,5213116.410898356,1173.5329412284455,2785.155320934673
