,DE,CRO,GA,CGO,GBO,PSS,SMA,EOA,BBO,AEO,GCO,TLO,FBIO,GSKA,QSA,HS,HGSO,NRO,EFO,EO,DO,GWO,HGS,HHO,WOA,PSO,SSA,PFA
0,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,34151831.109090805,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
1,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,13755540.388864247,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
2,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,1007752.6670664146,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
3,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,58382429.37126911,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
4,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,10914678.910741072,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
5,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,57368336.51599362,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
6,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,68874928.45855854,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
7,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,12283028.17467023,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
8,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,24810380.46777074,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
9,36482721.64328434,208599.4357624356,68921.84161792017,1638962978.2543995,421703.0671047256,21255087.704983,92264.73585675022,911348729.8120054,392747.40357084974,23433606.06405972,7031225.211408068,4733.294186824386,16472.400905618735,35458.4743875029,49576.46807850642,20465.506101750507,7633608808.528465,43038.95055423285,1648270189.5233932,17162.78826488515,250395865.2470017,1082937096.043532,17583873.813559804,12643880.83248126,1151981.2920087422,13367258592.33542,115402.1480779449,249902140.3022541
