,DE,CRO,GA,CGO,GBO,PSS,SMA,EOA,BBO,AEO,GCO,TLO,FBIO,GSKA,QSA,HS,HGSO,NRO,EFO,EO,DO,GWO,HGS,HHO,WOA,PSO,SSA,PFA
0,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,14.681443017145272,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
1,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,5.938846053326418,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
2,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,7.429378172101334,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
3,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,2.684592069481082,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
4,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,6.282876181896538,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
5,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,5.181619006163802,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
6,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,5.643375900145465,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
7,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,6.969483248219497,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
8,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,4.880054980995652,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
9,39.34772105232438,19.402136919580062,4.081321080644866,19.411753637129895,7.324453717580861,2.708489440216939,4.770653674935321,18.71601714340432,8.294357638422639,16.089599390105988,56.04958524261782,1.081034284280365,3.447231646463538,1.4203033393586595e-09,1.034201311262168,6.473759039629937,60.46156235828487,0.8378726074928425,38.73381181324462,4.096735802807997,12.796582297493678,17.249117695734995,15.369707666989257,9.658516927136647,13.569582002374595,67.16059917058536,9.019656248225605,12.842874498785296
