,DE,CRO,GA,CGO,GBO,PSS,SMA,EOA,BBO,AEO,GCO,TLO,FBIO,GSKA,QSA,HS,HGSO,NRO,EFO,EO,DO,GWO,HGS,HHO,WOA,PSO,SSA,PFA
0,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,172343.8236784003,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
1,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,264122.9528718502,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
2,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,185150.78004330903,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
3,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,326085.75065170263,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
4,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,234919.4903454396,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
5,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,205727.26170300695,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
6,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,83028.81828155505,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
7,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,162270.46570912248,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
8,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,223517.395520445,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
9,294457.18437217467,129083.85809015488,58900.04432957887,91214.03284477945,88312.0056191298,232772.68393011732,70573.17977414734,10537681.79239538,66990.90853573839,150894.55064238992,137621.0738140851,16641.017700309043,10151.631173462956,23183.239562523675,16333.79344472898,72627.81272772914,107442503.21400107,42844.13185417421,540295.0763628783,18408.578674600634,871731.3439960523,247811.3638663986,300411.1591190605,265295.09015563014,151380.7145618129,504665.7190758367,216196.1744910159,4586492.36227891
