,DE,CRO,GA,CGO,GBO,PSS,SMA,EOA,BBO,AEO,GCO,TLO,FBIO,GSKA,QSA,HS,HGSO,NRO,EFO,EO,DO,GWO,HGS,HHO,WOA,PSO,SSA,PFA
0,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,31761933.26007513,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
1,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,76157283.80542062,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
2,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,347140094.32918453,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
3,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,119974694.19724244,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
4,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,486261260.1475634,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
5,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,36226421.28321207,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
6,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,36119722.52205165,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
7,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,657121267.3077431,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
8,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,796600852.3308098,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
9,132929312.24196965,159400.9410375801,1167296.1111029878,36060433985.18918,147662.55654619483,5213116.410898356,15044.533196779968,229147354347.96707,7833030.208510106,6551698194.566593,2112033223.2026317,8540.94585870127,2121.782443374931,60927.56724828873,70601.31552853562,12411.617487392405,2515159721246.004,4295.49254919232,241935604717.6244,6335.929395142274,37429787262.75342,4621161568.044087,72249676069.33113,368316.8398834322,384715668.89697766,11068357057.73343,7223062.758847335,80933989511.84991
