F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
32799759252.793854,125114.7938627292,11213.498704943926,61091.80674098503,0.018004062378791916,51169.49165300739,4.4502828834426875,34.59362913229593,8612.036280533814,14832303.214903776,8933518251.018993,6237976280.130169,12283538.97431813,458376046.4464117,5620067613.125475,1274855291.2260427,50709435.49488101,56086826470.93684,9034.658744341956,65780.89225621351
