F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
8258226635.16129,70073.51825067849,701.8071555813191,7770.4153390096735,0.02941724419114712,51796.35576029396,2.670709729330764,32.1111006845234,7920.2857840402885,2127796.717241038,1004535146.7693155,782818912.0456375,10026596.684696585,264420963.85059154,10693355.540554816,30250246.96364593,791382.389651892,40542400896.6235,7910.9976141636125,11790.013894110556
