F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
45097939.24891188,3030.9189161300174,310.00657598170517,7821.649997031695,0.005835966574995224,5540.378257554062,0.358035013972464,17.326357758678654,6340.9373454280285,228678.24284193723,3428602.1746070357,5473970.43933253,257208.53659167973,114594.25418582623,19100.321768558286,57127.65683614538,108297.2923242401,50620.20645556615,10961.303221197033,525.9746107097271
