F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
9446331149.254566,13359.569067555853,922.1495777081568,9826.14361061719,0.006005582142795125,14556.156431741265,1.4720709710990874,17.450704586305516,5915.054857564229,94046.63413025306,380502250.42688537,482014019.01651174,1136935.7526673586,21567607.755654547,64326.31253605295,160097.27592424667,137198.6407405943,1208532401.201103,5928.812550741393,5085.226217069564
