F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
31946372117.850998,35248.25556601217,3713.10078033849,44647.29379426565,0.004121883414015982,12460.396127784014,0.48249736753038447,17.487609734797765,5478.803156175606,4028272.266926922,3771140243.7159915,4991939175.908983,1658402.5158864683,876294117.1960282,78099731.0601647,8316249.128846838,1576032.4831269023,1898229652.2551537,2667.9687218341687,12868.404060212051
