F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
4999662281.961953,18907.62183843,260.1719134330079,12467.295241405069,0.003671594999705392,4612.718470781806,0.04647376901288156,21.69448482976737,7290.355460662169,155665.40766020693,2534990.724916956,313206.766381547,365410.42661368276,224570.487570001,350046.14047398884,34673.67663773917,37170.04052116019,1066759.9607598265,8820.063854484686,10788.272277915506
