F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
30187639157.935738,109161.1684300871,3772.6128671709944,44326.85977368978,0.017170853796520398,47429.38399783844,1.4829125724352445,31.007341457683268,6648.428768883995,985692.302875023,3334873574.207823,10882534576.766884,10837783.64108815,76619406.6442334,382476616.6386399,3038645501.375939,839938.7118119652,163961759182354.12,3966.7646638255255,25753.59108727944
