F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
69717961669.9307,146422.78420375727,16829.921872272138,88884.59647336106,0.06945415512694676,75083.21889513881,6.1498508303310215,63.50093350964898,8234.059434073644,99308031.03569546,10467650105.002113,16468385861.912012,4855335.646580172,6351455363.457153,2908470331.8165874,3862228469617.4023,3899071.493175359,5463774770976.614,14716.896711308778,34324.61596323464
