F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
7945481827.8502865,62449.77346143014,2044.8677131161123,36947.18726074891,0.03499071483692444,57134.49848061573,2.856912025325237,19.88141274371122,8129.558149534606,2986004.2305230824,1129603232.542159,1137558146.1275845,8437050.581366645,343745597.4034234,23843167.66043648,255843945.90744185,6919461.196496603,14505539404.323381,3605.202115981273,5608.128398398749
