F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
5569510500.968202,23374.683356018075,677.7385504307549,14579.547154238206,0.006016402988036214,14643.940646539586,0.013154118591196641,11.894715975091962,6118.515265046587,142603.22178296698,46852484.71250027,133748248.02492721,5915754.394458335,40591452.008928746,1327415.3233568177,110322.68931172449,124552.83412815764,580268.2992937546,3920.7289215080204,7827.541429193754
