F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
23400454.1044802,8708.28665634154,97.01807396048457,218.0761951840314,0.0013724837654486967,771.7972960967496,0.010595542808522375,2.168813610209418,2994.730188947973,56555.602417686234,1300523.5305853563,746326.6979656067,9766517.026799764,661865.915219712,3868786.5584685327,1966.35628365301,96319.27835240608,4354323.869148148,522.8715249885889,241.8883590076126
