F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
7244971722.123344,53969.894227339166,1421.0825408491185,29061.023372191346,0.0030961175536345824,15724.014677063471,0.30197537298965604,7.071035166038734,6752.888309840528,406745.2849791193,228618579.43674695,622445601.1585014,216179.2603977233,86510247.69126047,103549.88942717611,100978.91839132091,70001.77558801367,93142946031.82578,10652.571413445059,15806.992935282984
