F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F102017,F112017,F122017,F132017,F142017,F152017,F162017,F172017,F182017,F192017,F202017
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
17165857.11973731,28832.127459756324,130.19811230563747,284.8192754580636,7.825022474996619e-05,6732.127685542052,0.04588354467937695,4.80473353243591,2705.429711296816,16711.690775827257,10182325.818304788,2526489.55870714,322147.53734418016,305844.39570620004,2177830.277317765,2042.1840659109255,12593722.125626942,6672981.073054254,350.63634322897366,264.9104965749011
